bg,NA.2,NA.3,deltalnL,p,q,sig,sigS1,sig2,summary,delCS2,pCS2,qCS2
BG13232,18):,0,7.61150399999951,1e-04,0.000512179583453927,C,,2,C2,0.199220999999852,0.5279,0.377255479608748
BG13233,18):,0,0.281031999999868,0.4534,0.312289765735444,,,NA,,NA,NA,NA
BG13243,18):,0,1.47843300000022,0.0855,0.0992194988288221,,,NA,2,NA,NA,NA
BG13244,18):,0,13.5802249999997,0,0,C,S,2,CS2,0.0831310000003214,0.6835,0.42041939506313
BG13245,18):,0,0.963316999999734,0.1651,0.160568299412806,,,NA,,NA,NA,NA
BG13246,18):,0,40.332609000001,0,0,C,S,2,CS2,0.00618399999984831,0.9114,0.49756598447192
BG13268,18):,0,0.0612590000000637,0.7263,0.428398256369394,,,NA,2,NA,NA,NA
BG13275,18):,0,0.303280999999515,0.4361,0.304583885923987,,,NA,,NA,NA,NA
BG13277,18):,0,4.74457800000164,0.0021,0.00614615500144712,C,S,2,CS2,0.374528000000282,0.3868,0.321437635600109
BG13279,18):,0,2.40548300000046,0.0283,0.044392066170545,C,S,2,CS2,0.0154899999997724,0.8603,0.479355509928061
BG13280,18):,0,5.16312000000016,0.0013,0.00416540362657317,C,,NA,C,NA,NA,NA
BG13281,18):,0,0.779161999999815,0.2119,0.191525036000977,,,NA,,NA,NA,NA
BG13290,18):,0,0.227396999999655,0.5001,0.336424012721003,,,NA,2,NA,NA,NA
BG13293,18):,0,2.89144500000020,0.0162,0.0295214237535816,C,S,2,CS2,2.00964899999963,0.045,0.0855459368422943
BG13296,18):,0,0.982617000000118,0.161,0.157295383057267,,,NA,2,NA,NA,NA
BG13301,18):,0,0.117081999999755,0.6285,0.390512028238736,,,NA,,NA,NA,NA
BG13302,18):,0,5.0162849999997,0.0015,0.00460961625108534,C,S,cs2,CS2,4.47205699999995,0.0028,0.0153360534048186
BG13303,18):,0,0.446864999999889,0.3445,0.258937510210967,,,NA,,NA,NA,NA
BG13312,18):,0,0.168237999999747,0.5619,0.361646543862505,,,NA,2,NA,NA,NA
BG13313,18):,0,0.878322000000026,0.185,0.173326678648843,,,NA,,NA,NA,NA
BG13314,18):,0,0.0841479999999137,0.6816,0.411074145752453,,,NA,2,NA,NA,NA
BG13315,18):,0,0.454544999999598,0.3404,0.257391652875542,,,NA,,NA,NA,NA
BG13325,18):,0,25.2520590000004,0,0,C,S,2,CS2,0.796179000000848,0.207,0.216782020095897
BG13326,18):,0,1.19505099999969,0.1221,0.127982957867343,,,NA,,NA,NA,NA
BG13328,18):,0,2.89438200000041,0.0161,0.029418487858278,C,,2,C2,0.558941999999661,0.2904,0.268141702224151
BG13329,18):,0,0.359712999999829,0.3963,0.28809605911622,,,NA,2,NA,NA,NA
BG13335,18):,0,3.12378199999989,0.0124,0.0243702192499241,C,,2,C2,0.211038000000144,0.5159,0.373265437755211
BG13337,18):,0,0.688861000000088,0.2405,0.208190179978596,,,NA,,NA,NA,NA
BG13343,18):,0,0.357214000000113,0.398,0.289021123483733,,S,2,S2,1.1215830000001,0.1342,0.169477240417782
BG13344,18):,0,0.190656999999192,0.5369,0.35037236315682,,,NA,,NA,NA,NA
BG13345,18):,0,0.00726200000008248,0.9041,0.485434053396042,,,NA,,NA,NA,NA
BG13348,18):,0,5.33181300000069,0.0011,0.00369992415510001,C,S,cs2,CS2,5.23843399999987,0.0012,0.00918493216622528
BG13349,18):,0,3.24523399999998,0.0108,0.0219928678967445,C,S,2,CS2,1.52206099999967,0.081,0.119574209497340
BG13350,18):,0,2.54798500000015,0.024,0.0401629930787634,C,S,cs2,CS2,4.41269299999931,0.003,0.0155815813534179
BG13351,18):,0,0.0325159999999869,0.7987,0.450962579951756,,,NA,2,NA,NA,NA
BG13353,18):,0,4.06070799999998,0.0044,0.0110175519285200,C,S,2,CS2,0.0976019999998243,0.6586,0.412840266411076
BG13354,18):,0,11.1609830000002,0,0,C,S,2,CS2,0.246092999999746,0.483,0.359292934737636
BG13355,18):,0,0.112117000000580,0.6358,0.392556884466857,,,NA,,NA,NA,NA
BG13356,18):,0,0.0522329999998874,0.7465,0.436207016373233,,,NA,,NA,NA,NA
BG13357,18):,0,0.282136000000037,0.4525,0.312289765735444,,,NA,,NA,NA,NA
BG13358,18):,0,0.0743499999998676,0.6998,0.418773939807339,,,NA,2,NA,NA,NA
BG13359,18):,0,1.38426200000004,0.0961,0.107082598569621,,S,2,S2,0.271369000000050,0.4613,0.35401572100842
BG13360,18):,0,0.267007999999805,0.4649,0.318771014826576,,,NA,,NA,NA,NA
BG13361,18):,0,0.678339000000051,0.2441,0.209506766494196,,,NA,,NA,NA,NA
BG13362,18):,0,1.19945399999961,0.1214,0.127645029376866,,,NA,2,NA,NA,NA
BG13364,18):,0,13.5335269999996,0,0,C,S,2,CS2,0.576461000000563,0.2829,0.264380814553891
BG13366,18):,0,0.0502459999997882,0.7512,0.43767399732958,,,NA,2,NA,NA,NA
BG13368,18):,0,0.369134000000031,0.3902,0.286162050126901,,,NA,2,NA,NA,NA
BG13369,18):,0,16.4820140000002,0,0,C,S,2,CS2,0.0216440000003786,0.8352,0.470781174287454
BG13372,18):,0,10.4591889999999,0,0,C,S,2,CS2,1.94826100000000,0.0484,0.086364658691828
BG13373,18):,0,0.0581290000000081,0.7331,0.430984422149302,,,NA,2,NA,NA,NA
BG13375,18):,0,0.0852460000000974,0.6797,0.411074145752453,,,NA,2,NA,NA,NA
BG13376,18):,0,15.2152269999999,0,0,C,S,2,CS2,0.00775300000009338,0.9009,0.495335231198786
BG13378,18):,0,0.000147000000652042,0.9863,0.507006413983357,,,NA,,NA,NA,NA
BG13381,18):,0,15.1197630000006,0,0,C,S,2,CS2,0.536990999999944,0.3,0.272677673684813
BG13382,18):,0,10.1681049999997,0,0,C,S,2,CS2,0.584102000000712,0.2798,0.263935515689222
BG13383,18):,0,21.6168890000008,0,0,C,S,2,CS2,0.83559299999979,0.1961,0.208147262763331
BG13384,18):,0,3.40211400000044,0.0091,0.0194693074571157,C,S,cs2,CS2,7.9724529999985,1e-04,0.00223735527126000
BG13385,18):,0,0.0222149999999601,0.8331,0.464719299082191,,,NA,,NA,NA,NA
BG13386,18):,0,0.00264199999992343,0.9421,0.493190882178816,,,NA,,NA,NA,NA
BG13387,18):,0,5.585599,8e-04,0.00284664021119656,C,S,2,CS2,1.00000011116208e-06,0.9989,0.517537696198933
BG13388,18):,0,11.5715529999998,0,0,C,S,2,CS2,0.566789000000426,0.287,0.266695607574156
BG13389,18):,0,0.00279500000033295,0.9404,0.492854928658679,,,NA,,NA,NA,NA
BG13391,18):,0,3.60763899999984,0.0072,0.0160123511879807,C,,2,C2,2.72793400000046,0.0195,0.0515608692058556
BG13392,18):,0,2.45305200000075,0.0268,0.0427331720383635,C,S,cs2,CS2,5.87005899999986,6e-04,0.00727140463159501
BG13393,18):,0,0.0798789999998917,0.6894,0.414300016337548,,,NA,,NA,NA,NA
BG13395,18):,0,0.384582000000137,0.3805,0.280531425938462,,,NA,2,NA,NA,NA
BG13396,18):,0,0.0489379999999073,0.7544,0.438926442891642,,,NA,,NA,NA,NA
BG13397,18):,0,10.2347550000000,0,0,C,S,2,CS2,-0.0254030000000967,1,0.517537696198933
BG13398,18):,0,1.88669300000038,0.0521,0.0690659104182225,,,NA,2,NA,NA,NA
BG13399,18):,0,3.1610440000004,0.0119,0.0234557343932778,C,S,cs2,CS2,3.76944399999957,0.006,0.0232684948211040
BG13400,18):,0,3.49222700000018,0.0082,0.0178833284235655,C,S,2,CS2,0.389573999999811,0.3774,0.317251804388897
BG13402,18):,0,0.0572500000000673,0.7351,0.431784743329293,,,NA,2,NA,NA,NA
BG13404,18):,0,3.10329899999988,0.0127,0.0246022307651050,C,,2,C2,0.395658999999796,0.3737,0.317251804388897
BG13405,18):,0,0.00110000000040600,0.9626,0.50022426478342,,,NA,,NA,NA,NA
BG13409,18):,0,2.34022000000004,0.0305,0.0466523756331563,C,S,2,CS2,1.84080300000005,0.055,0.0907076916754904
BG13416,18):,0,0.100175000000036,0.6544,0.400266955193701,,,NA,,NA,NA,NA
BG13418,18):,0,3.90115799999967,0.0052,0.0125110343801699,C,S,2,CS2,0.0611750000007305,0.7265,0.433006185643752
BG13420,18):,0,0.61625499999991,0.2669,0.221133535156233,,,NA,2,NA,NA,NA
BG13421,18):,0,1.69587499999989,0.0655,0.0817030383494954,,,NA,2,NA,NA,NA
BG13423,18):,0,0.94368200000008,0.1695,0.163473694724653,,S,2,S2,1.11494900000025,0.1354,0.169749687434132
BG13427,18):,0,12.2239899999995,0,0,C,S,2,CS2,0.417298000000301,0.3609,0.31284352784029
BG13430,18):,0,0.330240000000003,0.4164,0.298403955154916,,,NA,2,NA,NA,NA
BG13433,18):,0,7.62294900000052,1e-04,0.000512179583453927,C,S,2,CS2,0.316898000000037,0.426,0.340397623413129
BG13456,18):,0,0.504718000000139,0.315,0.242986871391305,,,NA,,NA,NA,NA
BG13457,18):,0,6.02446700000019,5e-04,0.00194275014413558,C,S,2,CS2,0.0197920000000522,0.8423,0.473864922335975
BG13458,18):,0,1.2919780000002,0.108,0.117578617418988,,S,2,S2,2.25286400000005,0.0338,0.0707261803015573
BG13459,18):,0,1.02784000000065,0.1516,0.150725412947253,,,NA,,NA,NA,NA
BG13466,18):,0,4.28038200000015,0.0034,0.00897914832242665,C,S,2,CS2,0.888705999999956,0.1825,0.204270536266038
BG13532,18):,0,0.114805000000160,0.6318,0.391344600188297,,,NA,,NA,NA,NA
BG13533,18):,0,12.3023730000004,0,0,C,S,2,CS2,0.888106999999764,0.1826,0.204270536266038
BG13536,18):,0,0.751271000000088,0.2203,0.195715866163033,,,NA,2,NA,NA,NA
BG13538,18):,0,0.965296999999737,0.1647,0.160568299412806,,,NA,,NA,NA,NA
BG13542,18):,0,0.320686000000023,0.4232,0.301000024224393,,,NA,,NA,NA,NA
BG13543,18):,0,2.18437700000050,0.0366,0.0532138065286583,,,NA,2,NA,NA,NA
BG13544,18):,0,0.174528000000464,0.5546,0.357778942765537,,,NA,,NA,NA,NA
BG13545,18):,0,2.56543200000033,0.0235,0.0394238478380665,C,S,cs2,CS2,4.27688299999954,0.0034,0.016761203896558
BG13546,18):,0,8.45526400000017,0,0,C,S,2,CS2,0.0950990000001184,0.6628,0.413177715854401
BG13551,18):,0,7.41565500000002,1e-04,0.000512179583453927,C,S,2,CS2,0.618987999999945,0.2659,0.254403485729094
BG13553,18):,0,10.1416500000005,0,0,C,S,2,CS2,0.0106179999993401,0.8841,0.487942985563048
BG13557,18):,0,5.56361900000047,9e-04,0.00313643992341889,C,S,2,CS2,0.255957999999737,0.4743,0.357391421426478
BG13558,18):,0,0.281855999999834,0.4528,0.312289765735444,,,NA,,NA,NA,NA
BG13559,18):,0,1.97061300000041,0.0471,0.0648538270111966,,,NA,2,NA,NA,NA
BG13561,18):,0,0.0453249999991385,0.7634,0.441503182285304,,,NA,2,NA,NA,NA
BG13710,18):,0,0.892333000000008,0.1816,0.172049299739389,,,NA,,NA,NA,NA
BG13748,18):,0,2.68257499999982,0.0205,0.0353560702251614,C,,2,C2,0.0143769999999677,0.8653,0.481219612062651
BG13749,18):,0,2.11590699999988,0.0397,0.0568649552782194,,,NA,2,NA,NA,NA
BG13768,18):,0,1.66335400000025,0.0682,0.0838335542197387,,,NA,,NA,NA,NA
BG13771,18):,0,0.129635999999891,0.6106,0.383654876233455,,,NA,,NA,NA,NA
BG13772,18):,0,0.00013400000011643,0.9869,0.507006413983357,,,NA,,NA,NA,NA
BG13781,18):,0,1.63384099999894,0.0707,0.0867489064360332,,S,cs2,S2,5.3707970000014,0.001,0.00855459368422943
BG13785,18):,0,2.76937100000009,0.0186,0.0326624237219761,C,,2,C2,1.38831899999991,0.0956,0.135780180145101
BG13786,18):,0,0.220292999999401,0.5068,0.338238745331366,,,NA,,NA,NA,NA
BG13787,18):,0,0.00889300000017101,0.8939,0.482735175018043,,,NA,,NA,NA,NA
BG13788,18):,0,5.2868440000002,0.0011,0.00369992415510001,C,S,2,CS2,0.0658250000001317,0.7167,0.43087579511187
BG13789,18):,0,2.33456300000034,0.0307,0.0467467690087543,C,S,cs2,CS2,6.25622099999964,4e-04,0.00581712370527601
BG13791,18):,0,3.60243399999945,0.0073,0.0161815162824985,C,S,cs2,CS2,5.2283980000002,0.0012,0.00918493216622528
BG13792,18):,0,0.0129759999999806,0.872,0.47735966618527,,,NA,,NA,NA,NA
BG13793,18):,0,2.45448299999953,0.0267,0.0427331720383635,C,,cs2,C2,4.1950139999999,0.0038,0.0175437064127372
BG13794,18):,0,0.936534999999822,0.1711,0.16454734464045,,,NA,,NA,NA,NA
BG13795,18):,0,4.3206339999997,0.0033,0.00881839630642413,C,,2,C2,2.504097,0.0252,0.0591094828116756
BG13796,18):,0,0.544648000000052,0.2966,0.234457525446102,,,NA,,NA,NA,NA
BG13804,18):,0,2.05565799999931,0.0426,0.0601426875870774,,S,cs2,S2,9.14588200000071,0,0
BG13805,18):,0,1.01618000000008,0.154,0.152662559713364,,,NA,,NA,NA,NA
BG13808,18):,0,2.6614069999996,0.021,0.0358525708417749,C,,2,C2,0.984325000000354,0.1606,0.188470116822148
BG13809,18):,0,0.584280000000035,0.2797,0.227009304837363,,,NA,2,NA,NA,NA
BG13811,18):,0,2.88745100000006,0.0163,0.0296238062300932,C,S,2,CS2,0.146326000000045,0.5885,0.393456371716949
BG13812,18):,0,3.77538799999979,0.006,0.0137507196642546,C,S,2,CS2,0.145436000000018,0.5897,0.393456371716949
BG13814,18):,0,0.112366999999949,0.6355,0.392556884466857,,,NA,,NA,NA,NA
BG13815,18):,0,0.00338499999998021,0.9344,0.490838237270072,,,NA,,NA,NA,NA
BG13823,18):,0,0.0639040000000932,0.7207,0.42628935262443,,,NA,2,NA,NA,NA
BG13824,18):,0,0.74003300000004,0.2238,0.197785678203432,,S,2,S2,2.53507500000023,0.0243,0.0579328303435275
BG13827,18):,0,8.3555809999998,0,0,C,S,2,CS2,1.11956300000020,0.1346,0.169477240417782
BG13831,18):,0,0.267530999999963,0.4645,0.318771014826576,,,NA,2,NA,NA,NA
BG13832,18):,0,2.67401900000004,0.0207,0.0354298606032787,C,,2,C2,0.277686000000131,0.4561,0.351881979041961
BG13834,18):,0,0.00460500000008324,0.9235,0.488912683691015,,,NA,2,NA,NA,NA
BG13837,18):,0,0.037319999999454,0.7847,0.448830508680128,,,NA,2,NA,NA,NA
BG13848,18):,0,0.0432300000002215,0.7687,0.443052368676355,,,NA,,NA,NA,NA
BG13849,18):,0,0.0220039999999244,0.8338,0.464726335055834,,,NA,,NA,NA,NA
BG13850,18):,0,4.68329199999971,0.0022,0.00638356013025838,C,,2,C2,0.86413900000025,0.1886,0.206369388591935
BG13856,18):,0,0.5974640000004,0.2743,0.224513238327680,,S,cs2,S2,3.83937400000104,0.0056,0.022312255307908
BG13857,18):,0,4.50837200000024,0.0027,0.00751196722399093,C,,2,C2,0.96212899999955,0.1654,0.1916637969826
BG13858,18):,0,1.48920999999973,0.0844,0.098380867299026,,,NA,,NA,NA,NA
BG13862,18):,0,1.40807100000006,0.0933,0.10478071225889,,,NA,2,NA,NA,NA
BG13865,18):,0,1.74056499999983,0.0621,0.077893107263238,,,NA,2,NA,NA,NA
BG13866,18):,0,0.250786999999946,0.4788,0.325987604850168,,,NA,,NA,NA,NA
BG13869,18):,0,0.139048999999886,0.598,0.377844930836628,,,NA,,NA,NA,NA
BG13870,18):,0,3.56882399999995,0.0075,0.0165705159352741,C,,2,C2,0.576028000000406,0.2831,0.264380814553891
BG13871,18):,0,0.86560899999995,0.1883,0.175351664662499,,,NA,,NA,NA,NA
BG13872,18):,0,4.14386999999988,0.004,0.0102435916690785,C,S,2,CS2,1.34354600000006,0.1012,0.137545074526620
BG13889,18):,0,0.0798960000001898,0.6893,0.414300016337548,,,NA,,NA,NA,NA
BG13890,18):,0,1.24089900000035,0.1152,0.122971494950214,,,NA,,NA,NA,NA
BG13895,18):,0,14.3736810000000,0,0,C,S,2,CS2,0.257953999999700,0.4726,0.357035410793954
BG13896,18):,0,0.452582999999777,0.3414,0.257391652875542,,,NA,,NA,NA,NA
BG13897,18):,0,2.62227700000039,0.022,0.0371842377587551,C,,2,C2,0.150110999999924,0.5837,0.393456371716949
BG13898,18):,0,1.00998499999969,0.1552,0.153626878747738,,,NA,2,NA,NA,NA
BG13900,18):,0,0.0323889999999665,0.7991,0.450962579951756,,,NA,2,NA,NA,NA
BG13901,18):,0,3.21829100000014,0.0112,0.0223364689138137,C,S,2,CS2,2.02326300000004,0.0443,0.0855232756669718
BG13902,18):,0,1.92832999999996,0.0495,0.0662689385799596,,,NA,2,NA,NA,NA
BG13904,18):,0,0.20207500000015,0.525,0.34560900811448,,,NA,,NA,NA,NA
BG13905,18):,0,0.712496999999985,0.2326,0.203434554240405,,,NA,,NA,NA,NA
BG13907,18):,0,67.5077369999999,0,0,C,S,2,CS2,1.00348800000211,0.1566,0.187453843482262
BG13908,18):,0,0.235055999999531,0.4929,0.333238378023462,,,NA,,NA,NA,NA
BG13909,18):,0,4.50969099999975,0.0027,0.00751196722399093,C,S,2,CS2,0.041229000000385,0.774,0.450245374788363
BG13910,18):,0,1.51389500000005,0.0818,0.096012331081634,,S,2,S2,1.49201900000025,0.0841,0.122886738273956
BG13912,18):,0,5.90241900000001,6e-04,0.00227891140503096,C,S,2,CS2,1.09175500000038,0.1395,0.172657182316171
BG13917,18):,0,0.208914999999706,0.518,0.343678029423412,,,NA,2,NA,NA,NA
BG13920,18):,0,4.07019200000013,0.0043,0.0108475049092705,C,S,2,CS2,0.0366779999994833,0.7865,0.452986910316790
BG13922,18):,0,0.0447050000002491,0.7649,0.441992594586974,,,NA,2,NA,NA,NA
BG13923,18):,0,0.00830100000030143,0.8975,0.48310442079448,,,NA,,NA,NA,NA
BG13926,18):,0,0.225236000000223,0.5021,0.336430413166428,,,NA,2,NA,NA,NA
BG13927,18):,0,2.27772099999947,0.0328,0.0492785049893805,C,S,cs2,CS2,5.83721800000058,6e-04,0.00727140463159501
BG13930,18):,0,1.43032899999980,0.0908,0.102999657977272,,S,cs2,S2,3.63163299999997,0.007,0.0257720670486912
BG13933,18):,0,4.71428999999989,0.0021,0.00614615500144712,C,S,2,CS2,1.99630900000011,0.0457,0.0859763566503058
BG13934,18):,0,1.80785800000012,0.0572,0.0742257337218911,,S,2,S2,1.35518400000001,0.0997,0.136784724862268
BG13935,18):,0,0.886621000000105,0.183,0.173037902348434,,,NA,,NA,NA,NA
BG13936,18):,0,3.33673599999997,0.0098,0.0205762580483230,C,,2,C2,0.00112000000012813,0.9623,0.517537696198933
BG13937,18):,0,0.533770000000004,0.3015,0.237020035608132,,,NA,,NA,NA,NA
BG13940,18):,0,0.086182000000008,0.678,0.410734982085956,,,NA,2,NA,NA,NA
BG13948,18):,0,6.49641599999995,3e-04,0.00125977090091773,C,,2,C2,0.43181899999945,0.3527,0.309166107769865
BG13949,18):,0,6.79521300000033,2e-04,0.000883760849881286,C,S,2,CS2,0.193895999999768,0.5335,0.378609624573879
BG13951,18):,0,0.647702999999638,0.2551,0.216310936497315,,,NA,,NA,NA,NA
BG13960,18):,0,1.08064599999989,0.1415,0.143640994891178,,S,cs2,S2,3.83265799999981,0.0056,0.022312255307908
BG13961,18):,0,0.00137499999982538,0.9582,0.49908862054124,,,NA,,NA,NA,NA
BG13964,18):,0,8.17213599999968,1e-04,0.000512179583453927,C,S,2,CS2,0.0325830000001588,0.7985,0.457182409317214
BG13966,18):,0,6.18298400000003,4e-04,0.00161934622792619,C,S,2,CS2,0.621406000000206,0.2649,0.254403485729094
BG13967,18):,0,0.293825999999854,0.4433,0.307705293979021,,,NA,2,NA,NA,NA
BG13968,18):,0,0.452371999999741,0.3415,0.257391652875542,,,NA,2,NA,NA,NA
BG13969,18):,0,4.38112099999989,0.0031,0.00838335542197387,C,S,cs2,CS2,2.96635600000036,0.0149,0.0433375716043063
BG13970,18):,0,0.109920999999304,0.6392,0.393936600238605,,,NA,2,NA,NA,NA
BG13971,18):,0,1.33357700000033,0.1024,0.112386834312176,,,NA,,NA,NA,NA
BG13972,18):,0,1.47950200000014,0.0854,0.0992194988288221,,,NA,,NA,NA,NA
BG13975,18):,0,0.238252000000102,0.49,0.33234238945137,,,NA,2,NA,NA,NA
BG13976,18):,0,2.50052599999981,0.0253,0.0414158580363858,C,,2,C2,1.71269699999993,0.0642,0.101483516814870
BG13980,18):,0,0.486716000000342,0.3238,0.247360168182535,,,NA,2,NA,NA,NA
BG13993,18):,0,0.677346999999827,0.2445,0.209506766494196,,,NA,2,NA,NA,NA
BG14007,18):,0,7.11722000000009,2e-04,0.000883760849881286,C,S,2,CS2,2.47035899999992,0.0262,0.0604614432359396
BG14008,18):,0,2.02843299999995,0.044,0.0615887996004225,,S,2,S2,0.127891000000091,0.613,0.39886989164812
BG14009,18):,0,0.177056999999877,0.5518,0.356911804108892,,,NA,2,NA,NA,NA
BG14010,18):,0,0.474855000000389,0.3298,0.251092580115426,,,NA,2,NA,NA,NA
BG14011,18):,0,2.33970900000031,0.0305,0.0466523756331563,C,S,cs2,CS2,4.06616799999983,0.0043,0.0192412553328360
BG14012,18):,0,3.23381000000018,0.011,0.0221334748564018,C,S,2,CS2,0.060106999999789,0.7288,0.433488727648789
BG14013,18):,0,9.00559299999986,0,0,C,S,cs2,CS2,6.45477099999971,3e-04,0.00513275621053766
BG14014,18):,0,0.331073000000288,0.4158,0.298403955154916,,,NA,2,NA,NA,NA
BG14015,18):,0,4.47456099999999,0.0028,0.00775826123133489,C,S,2,CS2,0.522162000000208,0.3068,0.277989649965527
BG14017,18):,0,0.543586000000005,0.2971,0.234457525446102,,,NA,,NA,NA,NA
BG14019,18):,0,7.43216600000005,1e-04,0.000512179583453927,C,S,2,CS2,0.122710999999981,0.6203,0.400040114676575
BG14021,18):,0,1.47474999999986,0.0859,0.0992194988288221,,,NA,,NA,NA,NA
BG14022,18):,0,0.322152999999162,0.4222,0.300779484275245,,,NA,,NA,NA,NA
BG14023,18):,0,1.81491700000061,0.0568,0.073848416248157,,,NA,2,NA,NA,NA
BG14024,18):,0,3.27354100000048,0.0105,0.0217088961060288,C,S,cs2,CS2,5.04885800000011,0.0015,0.0106410799486756
BG14026,18):,0,0.00020900000004076,0.9837,0.507006413983357,,,NA,,NA,NA,NA
BG14033,18):,0,0.150118999999904,0.5837,0.371937958697375,,,NA,,NA,NA,NA
BG14034,18):,0,4.16838699999971,0.0039,0.0100637423496978,C,S,2,CS2,0.653346000000056,0.253,0.246934949234032
BG14036,18):,0,54.4239480000015,0,0,C,S,2,CS2,0.167155999999522,0.5631,0.38627622151426
BG14038,18):,0,6.37942299999986,4e-04,0.00161934622792619,C,S,2,CS2,0.167423999999755,0.5628,0.38627622151426
BG14040,18):,0,0.100960999999870,0.6532,0.400012254677517,,,NA,2,NA,NA,NA
BG14041,18):,0,3.7668920000001,0.0061,0.0139326689390913,C,,2,C2,1.97532899999987,0.0469,0.0859763566503058
BG14042,18):,0,0.105262999999468,0.6464,0.396566429421866,,,NA,2,NA,NA,NA
BG14043,18):,0,0.582221000000118,0.2805,0.227194275778044,,,NA,,NA,NA,NA
BG14044,18):,0,0.774625000000015,0.2132,0.192200333167757,,,NA,2,NA,NA,NA
BG14045,18):,0,-3.90384099999983,1,0.509477807203605,,,NA,2,NA,NA,NA
BG14046,18):,0,1.03227399999923,0.1508,0.150150838238593,,S,2,S2,2.76610700000037,0.0187,0.0503612098558618
BG14048,18):,0,0.116719999999987,0.629,0.390512028238736,,,NA,2,NA,NA,NA
BG14049,18):,0,0.466517000000067,0.3341,0.253794766806947,,,NA,,NA,NA,NA
BG14050,18):,0,0.586438999999928,0.2788,0.226550819211996,,,NA,2,NA,NA,NA
BG14051,18):,0,0.0177519999999731,0.8505,0.470542987856289,,,NA,,NA,NA,NA
BG14053,18):,0,0.122918000000027,0.62,0.387759270211558,,,NA,,NA,NA,NA
BG14058,18):,0,1.67594899999995,0.0671,0.0830856594609546,,,NA,,NA,NA,NA
BG14064,18):,0,5.25305200000003,0.0012,0.00393831291354864,C,S,2,CS2,2.07222500000034,0.0418,0.0832725242741566
BG14065,18):,0,6.45978599999944,3e-04,0.00125977090091773,C,S,2,CS2,2.38357400000132,0.029,0.064388010478246
BG14066,18):,0,1.98648199999980,0.0462,0.0638747642481683,,,NA,2,NA,NA,NA
BG14067,18):,0,0.0146790000001147,0.864,0.476061746964695,,,NA,,NA,NA,NA
BG14071,18):,0,0.259988999999678,0.4709,0.322231460445303,,,NA,,NA,NA,NA
BG14084,18):,0,5.14734799999997,0.0013,0.00416540362657317,C,S,2,CS2,1.21878800000013,0.1185,0.153868115865002
BG14085,18):,0,1.57447899999988,0.076,0.091102581227124,,S,2,S2,1.22384399999919,0.1177,0.153514677154930
BG14091,18):,0,0.763490000000274,0.2166,0.193880296923956,,,NA,2,NA,NA,NA
BG14095,18):,0,0.397298999999748,0.3727,0.277035744044372,,,NA,,NA,NA,NA
BG14099,18):,0,0.586728999998741,0.2787,0.226550819211996,,S,2,S2,2.18772600000011,0.0365,0.0747623293107656
BG14102,18):,0,0.0548459999999977,0.7405,0.433450264625866,,,NA,,NA,NA,NA
BG14103,18):,0,0.454610999999659,0.3403,0.257391652875542,,,NA,,NA,NA,NA
BG14106,18):,0,18.6214010000003,0,0,C,,2,C2,-0.309472000000824,1,0.517537696198933
BG14108,18):,0,1.58848400000011,0.0747,0.0900230938447255,,,NA,,NA,NA,NA
BG14110,18):,0,1.26876000000084,0.1112,0.120480397400162,,,NA,2,NA,NA,NA
BG14111,18):,0,16.7776780000004,0,0,C,S,2,CS2,0.307190999999875,0.4331,0.343241999557907
BG14118,18):,0,0.764516000000185,0.2163,0.193880296923956,,,NA,,NA,NA,NA
BG14124,18):,0,0.511857000000418,0.3116,0.241866370642482,,S,2,S2,2.69056799999998,0.0204,0.0534546502646985
BG14125,18):,0,0.182170000000042,0.5461,0.355265488376917,,,NA,,NA,NA,NA
BG14127,18):,0,13.7741249999999,0,0,C,S,2,CS2,0.494368000000122,0.3201,0.288244782981246
BG14128,18):,0,0.386348999999882,0.3794,0.280331839158901,,,NA,,NA,NA,NA
BG14133,18):,0,4.72626900000023,0.0021,0.00614615500144712,C,S,2,CS2,1.64104199999974,0.07,0.106748788413573
BG14134,18):,0,2.53821999999946,0.0243,0.0403652882527473,C,S,2,CS2,0.0713850000001912,0.7055,0.42749799729919
BG14135,18):,0,5.0458550000003,0.0015,0.00460961625108534,C,S,2,CS2,2.03877300000022,0.0435,0.085488135533617
BG14137,18):,0,0.133475999999973,0.6054,0.381095946151182,,,NA,,NA,NA,NA
BG14138,18):,0,4.75834600000007,0.002,0.00593050043999284,C,S,2,CS2,0.00784199999998236,0.9003,0.495335231198786
BG14140,18):,0,0.361777999999958,0.395,0.287460102059072,,,NA,,NA,NA,NA
BG14143,18):,0,0.0256230000004507,0.8209,0.460192081654787,,,NA,,NA,NA,NA
BG14146,18):,0,2.25290200000018,0.0338,0.0502609912289393,,,NA,2,NA,NA,NA
BG14163,18):,0,0.704011000000037,0.2354,0.205352951751577,,,NA,,NA,NA,NA
BG14164,18):,0,1.10395800000015,0.1373,0.141072004539295,,,NA,,NA,NA,NA
BG14175,18):,0,0.668793999999934,0.2475,0.211007654368724,,,NA,,NA,NA,NA
BG14179,18):,0,0.627511000000027,0.2626,0.219453440509025,,,NA,,NA,NA,NA
BG14184,18):,0,1.23173100000008,0.1165,0.123558909167023,,,NA,,NA,NA,NA
BG14185,18):,0,0.206045000000131,0.5209,0.344647293898352,,,NA,,NA,NA,NA
BG14193,18):,0,0.0192719999995461,0.8444,0.46831785164431,,,NA,,NA,NA,NA
